title,link,content
"美, 16일부터 일본車 관세 15%…韓은 '줄다리기'중",https://n.news.naver.com/mnews/article/243/0000084880,"경기도 평택항에 세워져 있는 수출용 자동차. [사진 연합뉴스] 미국이 오는 16일(현지시간)부터 일본산 자동차에 한국보다 10%포인트 낮은 관세를 적용하게 되면서 한국 자동차 업계가 미국 시장에서 불리한 처지에 놓였다. 현재 미국과 협상중인 정부는 ""일희일비하지 않고 치열하게 협상하는 중""이라고 밝혔다. 트럼프 행정부는 오는 16일부터 미국으로 수입되는 일본산 자동차와 자동차부품에 15% 관세를 적용한다고 15일 연방 관보를 통해 밝혔다. 이에 따라 일본산 자동차 관세는 현행 27.5%에서 15%로 낮아진다. 반면 한국이 미국에 수출하는 자동차와 자동차부품에는 25% 관세가 계속 적용돼 일본보다 10%포인트의 관세를 더 부담하게 되며, 이에 따라 미국 자동차 시장에서 일본의 가격 경쟁력이 상대적으로 커질 전망이다. 한국(7월 30일 타결)과 일본(7월 22일 타결) 모두 미국과 큰 틀에서 무역 협상을 타결해 자동차 관세를 15%로 낮추기로 미국과 합의했다. 그러나 협상 세부 내용을 두고 이견을 빚으면서 미국은 자동차 관세를 바로 낮추지 않았다. 트럼프 대통령은 일본이 미국의 요구를 수용한 뒤에야 지난 4일 미일 무역 합의를 공식적으로 이행하는 행정명령에 서명했고, 이에 따라 일본산 자동차 관세 인하 시행이 이날 관보를 통해 확정된 것이다. 3500억달러 대미 투자 방식이 관건 한국도 일본처럼 미국이 약속한 자동차 관세 인하를 확보하려고 노력하고 있다. 그러나 일방적으로 미국이 유리해 보이는 합의를 일본이 한국보다 먼저 한 상황에서, 미국은 일본과 유사한 합의를 받아들이라고 종용함에 따라 한국은 협상에 어려움을 겪고 있다. 한미는 지난 7월 30일 타결한 무역 협상에서 미국이 한국에 부과하는 상호관세와 자동차 관세 등을 낮추는 대신 한국은 3500억달러 규모의 대미 투자 등을 시행하기로 합의했다. 3500억달러의 대미 투자 이행 방안이 핵심 쟁점인데 한국은 지분 투자를 최소화하고 대부분을 보증으로 하려고 하지만, 미국은 일본과 같은 사실상의 '백지수표'를 요구하고 있다. 일본은 5500억달러 규모의 대미 투자를 약속했는데 대미 투자처는 미국이 일방적으로 정하고, 투자 이익은 투자 원리금 변제 전에는 미국과 일본이 절반씩 나눠 갖고 변제 후에는 미국이 90%를 갖는다는 조건이다. 투자는 트럼프 대통령 임기 내에 이뤄져야 하며 트럼프 대통령이 투자처를 지정하면 일본은 45일 이내에 자금을 대야 한다. 이를 이행하지 않으면 미국이 관세를 올릴 수 있다는 내용도 있다. 여한구 통상교섭본부장 [사진 산업통상자원부 제공] ""세부 내용 두고 치열한 협상"" 이런 상황에서 이날 워싱턴 DC 에 도착한 여한구 통상교섭본부장은 취재진에게 ""악마는 디테일에 있다""며 ""디테일을 갖고 치열하게 협상하는 중""이라고 밝혔다. 여 본부장은 일본이 먼저 자동차 관세를 15%로 낮춘 것에 대해 ""우리도 최대한 빨리 (15%로 적용)될 수 있도록 노력하고 있다""며 ""협상의 과정이니 일희일비하지 않겠다""고 밝혔다. 대통령실 고위 관계자도 이날 한미 관세협상과 관련해 ""시한에 쫓긴다고 해서 우리 기업들이 크게 손해를 볼 수 있는 합의안에 서명할 수는 없다""고 말했다. 이 관계자는 이날 기자들을 만나 ""기업이 미국에 투자하러 가는 것은 돈을 벌러 가는 것이지, 돈을 퍼주러 가는 것이 아니지 않느냐""며 ""그런 기업을 향해 정부가 나서서 '미국이 원하는 대로 해달라'고 할 수는 없다. 기업의 손해를 강요하지 않겠다는 이재명 대통령의 의지는 확고하다""고 거듭 강조했다."
"'꿈의 배터리' 한 걸음 더... SK온, 전고체 파일럿 플랜트 준공",https://n.news.naver.com/mnews/article/469/0000887502,"""2029년 상용화 속도"" 이석희 SK 온 사장(왼쪽에서 다섯 번째) 등 SK 온 관계자들과 참석 내빈들이 15일 대전 유성구 SK 온 미래기술원에서 열린 '전고체 배터리 파일럿 플랜트 준공식'에서 기념촬영을 하고 있다. SK 온 제공 SK 온이 '꿈의 배터리'로 불리는 전고체 배터리 생산에 속도를 낸다. SK 온은 대전 유성구 미래기술원 안에 전고체 배터리 파일럿 플랜트를 준공했다고 16일 밝혔다. 약 4,628㎡(1,400평) 규모로 조성됐다. 파일럿 플랜트는 고객사에 공급할 시제품을 만들고, 제품의 품질과 성능을 검증하는 이른바 '시험용 공장'이다. SK 온은 이곳에서 황화물계 전고체 배터리를 개발할 예정이다. 일부 라인에선 고체 배터리의 한 종류인 리튬 메탈 배터리도 개발한다. 리튬 메탈 배터리는 리튬 이온 배터리의 소재인 흑연 음극을 리튬 메탈로 대체한 배터리로, 에너지 밀도를 높일 수 있다는 특징이 있다. 전고체 배터리는 분리막을 대체할 고체 전해질로 고밀도 배터리를 구현한다. 안전성과 높은 에너지 밀도란 두 마리 토끼를 잡을 수 있어 '궁극의 배터리'로도 불린다. SK 온은 전고체 배터리를 2029년까지 상용화한다는 계획이다. 현재는 에너지 밀도 800와트시/리터( Wh /L)인 전고체 배터리 상용화를 목표로 개발을 진행하고 있다. 장기적으로는 에너지 밀도를 1,000 Wh /L까지 높일 계획이다. SK 온은 파일럿 플랜트에 '온간등압프레스( WIP ) 프리 기술'을 국내 최초로 적용했다. 상온보다 높은 온도(25∼100도)에서 전극에 균일한 압력을 가해 밀도와 성능을 높이는 차세대 압착 공정이라고 한다. 이석희 SK 온 사장은 ""전고체 배터리 파일럿 플랜트 준공은 SK 온이 환경 변화에 쉽게 흔들리지 않는 탄탄한 기업으로 도약하는 기반이 될 것""이라며 ""전고체 배터리를 누구보다 앞서 상용화해 전동화 시대를 앞당기겠다""고 말했다."
인간처럼 판단하고 행동하는 AI?…삼성 ‘에이전틱 AI’ 혁신 주도,https://n.news.naver.com/mnews/article/009/0005559442,"삼성 AI 포럼 2025, ‘에이전틱 AI’ 시대 본격화 논의 자율 의사결정·기억형 에이전트 연구 확산 지난 15일 경기도 용인에 위치한 삼성전자 ‘더 유니버스’( The UniverSE )에서 진행된 ‘삼성 AI 포럼 2025’에서 삼성전자 전영현 대표이사 부회장이 개회사를 하고 있다. [사진출처=삼성전자] “‘인공지능의 다음 진화는 인간처럼 스스로 판단하고 행동하는 에이전트형 인공지능( AI )입니다.” 16일 온라인을 통해 열린 ‘삼성 AI 포럼 2025’ 2일차 행사에서 조셉 곤잘레스 UC 버클리 교수는 ‘에이전틱 AI’ 시대가 본격 도래했다며 이 같이 밝혔다. 2일차 포럼 주제는 ‘생성형 AI 를 넘어, 에이전틱 AI 로’다. 에이전틱 AI 는 단순한 생성형 AI 를 넘어 사용자의 요구를 예측하고 상황을 이해하며 자율적으로 의사결정을 내리고 작업하는 인공지능 시스템이다. 곤잘레스 교수는 “(우리는) ‘슬립 타임 컴퓨트( Sleep Time Compute )’라는 개념을 연구 중”이라며 “이는 AI 가 사용자의 명령을 기다리기 전에 배경에서 미리 필요한 정보를 정리하고 계산해 응답 시간을 획기적으로 줄이는 기술”이라고 소개했다. 이 기술은 AI 가 사전 처리와 추론을 통해 효율성을 극대화하는 방식으로 업무 처리 속도와 정확도를 함께 개선한다는 점에서 주목받고 있다. 에이전틱 AI 는 긴 대화의 맥락과 과거 상호작용을 기억하며 축적된 사용자 맞춤형 지식을 토대로 점점 더 정교한 대응이 가능하다. 곤잘레스 교수는 “ AI 가 대화 중 얻은 정보를 장단기 메모리로 관리해 필요할 때 적절히 활용하는 구조”라며 “이를 통해 AI 는 사용자와 더욱 자연스럽고 심층적인 소통을 이룰 수 있다”고 말했다. 이를 기반으로 △사용자 특성을 학습해 개인 맞춤형 서비스를 제공하는 ‘사용자 에이전트( user agent )’와 △다수의 AI 모델 간 복잡한 작업 조율 및 협업을 담당하는 ‘어드바이저 에이전트( advisor agent )’ 연구가 활발히 추진 중이다. 사용자 에이전트는 자연스러운 대화에서 인간의 선호를 비지도 학습 방식으로 모델링하며 실제 사용자의 디지털 트윈 형태로 작동한다. 어드바이저 에이전트는 강화학습 기반으로 블랙박스 AI 모델들을 보조해 작업 성능과 효율성을 높이는 역할을 맡는다. 이들은 AI 생태계 내 협업과 생산성 향상을 견인하여, 실제 업무 지원에 혁신적 기여를 할 전망이다. 전경훈 삼성전자 디바이스경험( DX ) 최고기술책임자( CTO ) 겸 삼성리서치장(사장)이 16일 열린 ‘삼성 AI 포럼 2025’ 2일차 행사에서 발언하고 있다. [사진출처=삼성 유튜브 캡처] 삼성전자 역시 에이전틱 AI 기술 연구에 박차를 가하고 있다. 삼성 연구진은 슬립 타임 컴퓨트를 기반으로 한 응답 시간 개선 기술과 기억형 에이전트를 스마트폰, 웨어러블, 스마트홈 기기에 접목해 사용자 경험을 획기적으로 높이는 솔루션을 개발 중이다. 이러한 기술들은 디바이스를 통해 사용자 맞춤형 스마트 서비스를 제공하는 데 핵심 역할을 하며 삼성의 AI 생태계 경쟁력을 강화할 것으로 기대된다. 전경훈 삼성전자 디바이스경험( DX ) 최고기술책임자( CTO ) 겸 삼성리서치장(사장)은 이날 포럼에서 “스스로 사고하고 행동하는 ‘에이전틱 인공지능’ 시대가 본격화하고 있다”며 “삼성전자도 시대에 발맞춰 사용자에게 실질적인 도움이 되는 기술을 준비하겠다”고 밝혔다. 이날 포럼에서는 대형 언어 모델( LLM )의 한계와 가능성에 대한 진단도 이어졌다. 수바라오 캄밤파티( Subbarao Kambhampati ) 애리조나 주립대 교수는 LLM 이 복잡한 계획 수립과 실행에서 발생하는 다양한 상호작용을 제대로 해결하지 못하는 취약점이 있다고 지적하며 이러한 문제점을 완화할 수 있는 방법으로 테스트 타임 스케일링과 후처리 학습 기법을 소개했다. 그는 “ LLM 이 자체적으로 완전한 계획을 수행하기보다 아이디어 생성 역할을 하는 것이 효과적이며 검증자를 통한 반복적 생성 및 평가를 통해 계획 신뢰성 보장이 가능하다”며 “점진적인 학습을 통해 특정 작업 영역에 맞춘 계획 능력을 확장하고 복잡도가 커지는 문제에 대해서는 모듈화된 접근과 외부 검증 시스템이 병행돼야 한다”고 설명했다. 한편 삼성전자는 지난 15일부터 이틀간 ‘삼성 AI 포럼 2025’를 개최했다. 올해로 9회째를 맞는 ‘삼성 AI 포럼’은 매년 학계와 업계 전문가들이 한자리에 모여 인공지능( AI ) 분야의 최신 연구 성과를 공유하고 향후 연구 방향을 모색하는 기술 교류의 장이다."
"대원제약, 짜 먹는 감기약 '콜대원' 출시 10주년 맞아",https://n.news.naver.com/mnews/article/277/0005652810,"대원제약이 자사의 짜 먹는 감기약 '콜대원'이 출시 10주년을 맞았다고 16일 밝혔다. 대원제약 임직원들이 '콜대원 출시 10주년 기념 비전 워크숍' 현장에서 기념 촬영을 하고 있다. 대원제약 2015년 9월 첫 선을 보인 콜대원은 스틱형 파우치 제형을 국내 최초로 도입하며 '짜 먹는 국민 감기약'으로 자리매김했다. 지난 10년간 감기약 시장의 지형을 바꾼 브랜드로 평가받고 있다. 콜대원은 출시 첫 해인 2015년 6억원의 매출로 시작했으나, 상식을 깨는 차별화된 제품력과 마케팅으로 이후 가파른 성장 곡선을 그리며 감기약 시장의 판도를 뒤흔들었다. 2019년 60억원을 돌파하며 꾸준한 성장세를 입증했고, 2022년에는 200억원, 이듬해 300억원을 넘어서는 등 단기간에 폭발적인 성장을 이뤘다. 특히 코로나19 시기에는 국내 최대 규모의 내용액제 공장인 진천 공장의 생산력을 기반으로 질병관리청에 콜대원을 신속하고 안정적으로 공급하며 위기 극복에 기여했다. 꾸준한 성장과 사회적 신뢰가 쌓이며, 콜대원은 출시 10년만에 50배가 넘는 318억 원의 매출을 기록하며 눈부신 성장세를 이어가고 있다. 콜대원의 성공 비결은 '소비자 중심 혁신'이다. 물 없이 언제든 간편하게 짜 먹을 수 있는 스틱형 파우치 제형으로 시작해, 종합·기침·코감기 등 증상별 맞춤형 라인업, 어린이 전용 '콜대원 키즈' 브랜드, 야간 복용에 특화된 '콜대원 나이트' 등으로 포트폴리오를 확장하며 소비자를 위한 대표 감기약 브랜드로 자리잡았다. 대원제약은 10주년을 맞아 '10년의 성장을 넘어, 더 큰 내일로 !' 라는 슬로건 아래 다양한 기념 활동을 전개하고 있다. 우선, 내부적으로는 콜대원의 성장을 함께해 온 OTC (일반의약품) 사업부와 유관 부서가 함께 하는 1박 2일 비전 워크숍을 통해 지난 10년의 성과를 돌아보고 미래 방향성을 공유하는 시간을 가졌다. 또한, 대한약사회와 함께하는 '콜그레츄레이션' 캠페인을 통해 취약 계층 어린이들에게 '콜대원 키즈' 10만 포를 기부할 계획이다. 소비자 대상으로는 콜대원 10주년을 기념한 브랜드 필름 공개, 브랜드 사이트 내 '콜대원 역사관' 오픈 등을 통해 콜대원이 지나온 길을 공유할 예정이다. 백인환 대원제약 사장은 ""콜대원이 10년 동안 국민 여러분과 약사, 그리고 임직원의 성원 덕분에 큰 사랑을 받을 수 있었다""며 ""앞으로도 혁신적인 제품과 다양한 사회 공헌 활동을 통해 국민 건강에 기여하고 사랑받는 브랜드로 성장해 나가겠다""고 전했다."
"""총 매출 50억원 달성""…한유원, '소담상회 성수' 개소식",https://n.news.naver.com/mnews/article/003/0013485760,"올해 1000개사 지원할 예정 [서울=뉴시스] 소담상회 성수 개소식. (사진=한국중소벤처기업유통원 제공) 2025.09.16. photo @ newsis.com *재판매 및 DB 금지 [서울=뉴시스]강은정 기자 = 한국중소벤처기업유통원(한유원)은 16일 서울 성동구 '소담상회 성수' 개소식을 열고 현장 투어를 진행했다. 소담상회 성수는 소상공인의 디지털 전환과 온·오프라인 판로 확대를 지원하고자 중소벤처기업부(중기부), 무신사와 함께 조성한 약 466㎡ 규모의 패션 뷰티·특화 매장이다. 지난 6월 시범 운영을 시작한 뒤 3개월간 총매출 약 50억원을 달성한 소담상회 성수는 올해 1000개사를 지원할 계획이다. 개소식에는 황영호 중기부 소상공인경영안정지원단장, 이태식 한유원 대표이사, 이승진 무신사 본부장, 소담상회 입점 소상공인들이 참석했다. 현장투어에선 티셔츠 프린팅, 스마트 미러 체험 등이 진행됐다. 이 대표이사는 ""올해 K- 뷰티에 이어 K- 패션에 대한 국내외 고객의 관심이 증가하고 있어 높은 지원 성과를 거둘 것으로 기대된다""며 ""무신사와 협업을 강화해 입점 소상공인의 성장을 돕기 위한 다양한 프로모션과 정책을 기획·운영해 나가겠다""고 말했다."
"K2, 신상 등산화 ‘모노리스’ 출시…21일까지 체험단 모집",https://n.news.naver.com/mnews/article/468/0001177859,"사진 | K2 [스포츠서울 | 원성윤 기자] 아웃도어 브랜드 K2가 발목의 흔들림을 잡아줘 발이 편안한 신상 등산화 ‘모노리스( MONORITH )’를 출시한다. K2 ‘모노리스’는 둘레길, 숲길, 암릉 등 다양한 지형에서 등산화 측면의 지지대 설계로 발목의 흔들림을 잡아줘 안정감을 제공하고 장시간 산행에도 발의 피로감을 줄여준다. 고어텍스 서라운드 기술을 적용해 신발 중창(미드솔)에서360도 전 방향으로 발의 열기와 습기를 빠르게 배출, 장시간 걸어도 쾌적함을 유지할 수 있도록 한다. 앞코와 측면에는 토캡과 머드가드 몰딩을 더해 외부 충격과 흙, 돌로부터 발을 보호하며, 한국 지형의 80% 이상을 차지하는 화강암 환경에 최적화된 ‘엑스그립( X-GRIP )’ 아웃솔을 적용해 접지력과 내구성이 뛰어나다. 한편, K2는 신상 등산화 출시를 기념해 소비자 테스터를 모집한다. 체험 대상은 ‘모노리스’(5명)과 ‘파라포스( PARAFORCE )’(5명) 2개 제품이며, 참가자는 실제 아웃도어 활동을 통해 제품을 직접 체험하고 후기를 본인의 SNS 에 업로드하면 된다. K2공식 인스타그램 계정에서 신청 가능하며, 모집 기간은 오는 21일까지이며, 당첨자는 23일 개별 안내 예정이다. K2 신발용품기획팀 신동준 이사는 “모노리스 등산화는 K2의 신발 기술력을 집약한 가을 신상 등산화”라며, “뛰어난 착용감과 쾌적함을 원하는 고객들에게 추천하는 제품”이라고 전했다. socool @ sportsseoul.com"
현대차 무뇨스 사장 “韓전문성은 귀중한 자산…美사업장 협력 필수”,https://n.news.naver.com/mnews/article/029/0002982505,"호세 무뇨스 현대자동차 대표이사 사장이 최근 미국 이민세관단속국( ICE )이 조지아주 현대자동차그룹· LG 에너지솔루션 공장 건설 현장의 대규모 이민 단속과 관련해 “미국을 포함한 해외 사업장과 한국 간의 협력은 글로벌 성공을 위해 필수적”이라고 말했다. 16일 업계에 따르면 무뇨스 사장은 최근 임직원들에게 보낸 메일에서 “한국의 전문성, 혁신, 기술력과 노하우는 전 세계 현대차 운영에 있어 귀중한 자산”이라며 이같이 밝혔다. 이어 “현대차는 15년 넘게 조지아주에서 사업을 해왔고 미국 제조업에 대한 확고한 의지는 변함없다”면서 “이번 사안을 매우 엄중하게 여기고 있다. 관련 모든 부서가 여러분이 언제 어디서나 안전하게 근무하실 수 있도록 총력을 다하고 있다”고 말했다. 구금됐던 근로자와 가족들을 향해서는 “깊은 위로의 마음을 전한다”며 “안전하게 한국으로 복귀할 수 있어 매우 다행이고, 다시 평안한 일상으로 돌아가시기를 바란다”고 전했다. 호세 무뇨스 현대차 대표이사 사장이 지난 6월 3일(현지시간) 스페인 바르셀로나의 카탈루냐 콩그레스 센터에서 열린 FISITA WMC 에서 기조연설을 하고 있다. 현대차그룹 제공"
"코스맥스그룹, 2025년 하반기 신입사원 공개 채용",https://n.news.naver.com/mnews/article/030/0003351220,"코스맥스그룹이 2025년 하반기 신입사원 공개 채용을 진행한다고 16일 밝혔다. 지원서는 코스맥스그룹 채용 홈페이지에서 오는 29일 오후 4시까지 접수할 수 있다. 이번 채용에는 지주사인 코스맥스비티아이와 코스맥스, 코스맥스펫 등 주요 관계사가 참여한다. 채용 직무는 R&I( Research & Innovation )를 비롯해 △마케팅(영업) △해외영업 △전략마케팅 △ IT △글로벌사업 △경영관리 △ IR 등이다. 지원 대상은 4년제 정규대학(원) 졸업자 및 2026년 2월 졸업 예정자다. 전형은 서류전형, AI 역량검사(온라인) 및 실무면접, 최종면접, 채용검진 순으로 진행되며, 입사 예정일은 2025년 12월 말이다. 코스맥스그룹은 채용 홈페이지에 '직무 소개' 메뉴를 새로 마련해 구직자 편의를 높였다. 하위 메뉴인 'People' 에서는 현직자 브이로그와 면접 노하우 영상을 한눈에 볼 수 있으며, 'Job Interview' 메뉴에서는 주요 부서 현직자의 업무와 필요 역량을 담은 인터뷰 콘텐츠를 매달 제공한다. 또한 직무상담회도 온·오프라인으로 병행한다. 오는 18일과 25일 국내 주요 대학과 캐치카페 신촌점에서 현직자 직무상담회를 열고, 23일에는 전략마케팅 및 R&I 직무 온라인 상담회를 진행한다. 코스맥스그룹 관계자는 “코스맥스는 글로벌 시장을 무대로 메가 인디브랜드사들과 함께 K뷰티의 저변을 확대하고 있다”며 “유연한 사고와 적극적인 태도로 글로벌 뷰티&헬스 시장의 혁신을 이끌어갈 인재들의 많은 지원을 기대한다”고 말했다."
"산재사망 기업에 영업익 5% 과징금…기업들 ""부담만 커진다""",https://n.news.naver.com/mnews/article/277/0005652807,"""경각심 줄 순 있어도 결과 담보 못해"" 정부가 산업재해 발생 기업에 '영업이익의 5% 이내 과징금'이라는 강력한 제재를 도입하기로 하자 산업계는 처벌보다는 예방을 위한 조치를 강화해야 한다고 지적했다. 16일 한 재계 관계자는 ""안전에 대한 인식을 강화한다는 취지는 어느 누가 반대하겠냐""면서도 취지에는 공감하지만 중대재해 처벌법 자체에 대한 과도한 형벌이 재해를 줄이는 효과는 적을 것으로 예상된다""고 말했다. 고용노동부가 전날 발표한 '노동안전 종합대책'에는 과징금과 건설사 등록 말소 규정 신설, 영업정지 대상 확대 등 경제적 제재 방안이 담겼다. 특히 '영업이익 5% 내 과징금' 조항 때문에 조 단위 영업이익을 기록하는 대기업에서 사망사고가 연이어 발생할 경우 천문학적인 과징금을 물어야 한다는 지적이 나온다. 영업손실이 발생하거나 공공기관처럼 영업이익을 공시하지 않는 경우에도 과징금 하한액인 30억 원을 매기기로 했다. 이 관계자는 ""경각심을 심어줄 순 있어도 결과를 담보하진 못한다""면서 ""오히려 처벌이 우선되는 정책은 기업의 사업 추진을 위축시키기만 한다""고 강조했다. 최근 사망사고 등 중대재해가 반복해서 발생한 철강, 조선업계는 상당한 부담을 느끼고 있다고 토로했다. 한 철강업계 관계자는 ""중대재해법만 해도 회사 입장에서는 상당히 부담스러운데, 이렇게 또 과징금 얘기가 나오니 부담이 가중될 수밖에 없다""고 했다. 김병기 더불어민주당 원내대표가 15일 국회에서 열린 산업재해예방 TF 중대재해 예방을 위한 노동안전 종합대책 발표 당정협의에서 발언하고 있다. 2025.9.15 김현민 기자 조선업계는 ""과징금은 법적 정합성 논란이 있는 사안""이라며 ""조선업은 아파트를 짓는 것과 같이 연중 대형 구조물을 만드는 산업이라 안전을 강조해도 사고를 완전히 막기 어렵다""고 말했다. 또 다른 관계자는 ""과징금을 일률적으로 부과하기보다 안전관리 강화를 위한 제도적 보완이 필요하다""고 했다. 한국경영자총협회도 전날 입장문을 통해 ""우리나라 안전보건관계 법령의 사업주 처벌이 이미 최고 수준이며, 세계에서 유례를 찾을 수 없는 중대재해처벌법이 제정·시행되고 있으나 산재감소 효과는 뚜렷이 나타나지 않고 있다""고 지적했다. 경총은 ""정부는 사회적 논란이 되는 중대재해 발생 시마다 근본적 예방 대책 없이 사후처벌 강화에만 집중한 대책 방향을 내놓았다""면서 "" 대책 내용이 법제화될 경우 개별기업은 물론 연관 기업 및 협력업체의 경영에까지 미치는 파급력이 크고, 이는 국가 경제에도 심각한 악영향을 끼칠 것으로 우려된다""고 지적했다."
"[GPA 2025]韓-EU, 동의 없이도 개인정보이전 가능해진다",https://n.news.naver.com/mnews/article/648/0000039890,"개인정보 양방향 이전체계 구축완료 고학수 ""데이터 협력 더욱 강화될 것"" 고학수 개인정보보호위원회 위원장(왼쪽)이 16일 열린 글로벌 프라이버시 총회( GPA )에서 패널 세션을 진행하고 있다./사진=김동훈 기자 국내 소재 기업·공공기관이 직원·고객 개인정보를 유럽연합( EU )에 소재한 지사나 다른 기업에 이전하는 것이 본인 동의와 같은 추가 요건  없이도 가능해진다. 고학수 개인정보보호위원회 위원장은 16일 서울에서 열린 글로벌 프라이버시 총회( GPA ) 참석차 방한 중인 마이클 맥그라스 EU 민주주의·사법·법치 및 소비자 보호 담당 집행위원(장관급)과 함께 이같은 내용을 담은 공동 언론 발표문을 공개했다. 이번 발표문은 개인정보위가 EU 의 개인정보 보호 수준이 우리나라와 실질적으로 같은 수준이라고 인정한, 이른바 '동등성 인정 제도'를 적용한 결과다. 개인정보위가 2023년 9월 개인정보보호법을 개정해 동등성 인정 제도를 도입한 이후 EU 의 첫 번째 인정 대상이 된 것이기도 하다. 이로써 한 -EU 양방향으로 개인정보가 자유롭게 이전될 수 있는 체계를 갖추게 됐다. 동등성 인정은 개인정보가 국경을 넘는 것이 일상화한 인공지능( AI )·데이터 시대에 개인정보가 안전하면서도 자유롭게 국가·지역 간 오갈 수 있도록 마련된 제도다. 2021년 12월 EU 지역에서 국내로 개인정보의 자유로운 이전을 허용한 EU 의 '적정성 결정( Adequacy Decision )'과 같은 취지다. 한국과 EU 의 개인정보 이전에는 △제공하는 경우 △조회가 가능하도록 하는 경우 △처리를 위탁하는 경우 △ EU 지역에 소재한 클라우드에 보관하는 경우 등이 모두 해당한다. 또한 이번 동등성 인정에 따라 민간·공공의 개인정보처리자는 EU 의 개인정보 보호법인 'GDPR ( General Data Protection Regulation )'을 적용받는 역내 27개국 및 유럽경제지역( EEA )에 포함되는 3개국(노르웨이·리히텐슈타인·아이슬란드) 등 총 30개국에 추가적 요건 없이 개인정보를 이전할 수 있다. 다만 이번 동등성 인정은 주민등록번호와 개인신용정보의 이전에 적용되진 않는다. 이와 함께 EU 회원국에서 개인정보 침해가 발생한 경우 정보주체가 해당 회원국에 조사 및 처분을 요청할 수 있도록 했다. 해당 정보주체가 어려움을 겪는 경우에는 개인정보위가 유럽집행위원회( EC ) 또는 유럽개인정보이사회( EDPB )의 도움을 받아 대신 요청하고 그 결과를 받을 수도 있도록 협의했다. 이번 동등성 인정은 고시된 16일부터 3년이 되는 날인 오는 2028년 9월15일로부터 3개월 전에 재검토를 시작해 검토 결과 동등한 수준이 유지되지 않는다고 판단되면, 동등성 인정의 변경이나 취소가 가능하다. 아울러 이전된 개인정보가 적절하게 보호되지 않아 정보주체의 피해가 발생하거나 발생 우려가 현저한 경우 개인정보위가 개인정보 이전의 중지를 명할 수 있다. 앞서 개인정보위는 동등정 인정 제도 도입 이후 법률 전문가로 구성된 동등성 태스크포스( TF ), 전문가·산업계·시민단체로 구성된 '국외이전전문위원회 ', 관계 부처로 구성된 '개인정보보호 정책협의회 ', 11차례의 한 -EU 실무회의를 거쳐 EU 의 제도 체계와 정보주체 권리보장 가능성 등을 면밀하게 살펴봤다. 그 결과 EU 회원국은 'GDPR' 을 통해 개인정보보호 원칙과 정보주체의 권리 등을 규정하고 독립성이 보장된 감독기관을 통해 감독을 하는 한편, 정보주체 권리보장 체계를 갖췄음을 확인했다. 앞으로 개인정보위는 EU 와 협력해 EU 및 회원국의 제도변경에 따른 개인정보 보호 상황 등을 지속적으로 모니터링한다는 방침이다. 고학수 개인정보위원장은 ""한국과 EU 는 민간과 공공 전 영역에서 안전하고 자유로운 데이터 이전 체계가 갖추어진 만큼 앞으로 양측의 데이터 협력이 더욱 강화될 것""이라며 ""앞으로도 개인정보위는 글로벌 맥락에서 개인정보가 포함된 데이터의 이전 질서 형성에 주도적 역할을 하겠다""고 말했다."
