Datetime,Open,High,Low,Close,Adj Close,Volume
2025-08-20 03:42:00,44090.0,44090.0,44070.0,44080.0,44080.0,1428
2025-08-20 03:44:00,44090.0,44090.0,44070.0,44070.0,44070.0,227
2025-08-20 03:46:00,44070.0,44070.0,44050.0,44050.0,44050.0,622
2025-08-20 03:48:00,44060.0,44070.0,44050.0,44060.0,44060.0,500
2025-08-20 03:50:00,44070.0,44070.0,44030.0,44040.0,44040.0,1117
2025-08-20 03:52:00,44040.0,44070.0,44040.0,44060.0,44060.0,426
2025-08-20 03:54:00,44040.0,44040.0,44030.0,44040.0,44040.0,2441
2025-08-20 03:56:00,44030.0,44080.0,44030.0,44080.0,44080.0,519
2025-08-20 03:58:00,44090.0,44090.0,44050.0,44060.0,44060.0,6599
2025-08-20 04:00:00,44050.0,44060.0,44030.0,44040.0,44040.0,641
2025-08-20 04:02:00,44040.0,44090.0,44040.0,44080.0,44080.0,868
2025-08-20 04:04:00,44080.0,44080.0,44070.0,44070.0,44070.0,310
2025-08-20 04:06:00,44070.0,44100.0,44070.0,44100.0,44100.0,107
2025-08-20 04:08:00,44090.0,44110.0,44090.0,44100.0,44100.0,395
2025-08-20 04:10:00,44110.0,44120.0,44110.0,44110.0,44110.0,169
2025-08-20 04:12:00,44110.0,44130.0,44110.0,44130.0,44130.0,132
2025-08-20 04:14:00,44130.0,44150.0,44130.0,44150.0,44150.0,1661
2025-08-20 04:16:00,44150.0,44180.0,44150.0,44180.0,44180.0,554
2025-08-20 04:18:00,44180.0,44190.0,44170.0,44190.0,44190.0,500
2025-08-20 04:20:00,44180.0,44180.0,44160.0,44160.0,44160.0,1056
2025-08-20 04:22:00,44150.0,44150.0,44130.0,44130.0,44130.0,662
2025-08-20 04:24:00,44140.0,44160.0,44140.0,44160.0,44160.0,800
2025-08-20 04:26:00,44160.0,44170.0,44160.0,44170.0,44170.0,208
2025-08-20 04:28:00,44170.0,44180.0,44170.0,44180.0,44180.0,154
