Date,Open,High,Low,Close,Adj Close,Volume
2018-04-30,23280.0,23280.0,23280.0,23280.0,20389.9296875,0
2018-05-01,23280.0,23340.0,23220.0,23310.0,20416.205078125,100036
2018-05-02,23370.0,23380.0,23230.0,23270.0,20381.173828125,133649
2018-05-03,23270.0,23270.0,23270.0,23270.0,20381.173828125,0
2018-05-04,23270.0,23270.0,23270.0,23270.0,20381.173828125,0
2018-05-07,23320.0,23330.0,23150.0,23270.0,20381.173828125,120964
2018-05-08,23230.0,23380.0,23230.0,23330.0,20433.72265625,129370
2018-05-09,23260.0,23290.0,23160.0,23210.0,20328.62109375,102020
2018-05-10,23300.0,23340.0,23220.0,23300.0,20407.447265625,107679
2018-05-11,23380.0,23590.0,23380.0,23590.0,20661.4453125,270463
2018-05-14,23580.0,23720.0,23560.0,23690.0,20749.03125,169429
2018-05-15,23720.0,23730.0,23620.0,23630.0,20696.478515625,202343
2018-05-16,23550.0,23610.0,23520.0,23540.0,20617.654296875,223068
2018-05-17,23630.0,23700.0,23620.0,23660.0,20722.75390625,206488
2018-05-18,23740.0,23780.0,23690.0,23740.0,20792.82421875,228489
2018-05-21,23770.0,23880.0,23750.0,23820.0,20862.892578125,242469
2018-05-22,23840.0,23850.0,23780.0,23780.0,20827.861328125,116875
2018-05-23,23700.0,23770.0,23470.0,23500.0,20582.6171875,288182
2018-05-24,23430.0,23460.0,23170.0,23240.0,20354.896484375,275243
2018-05-25,23180.0,23320.0,23120.0,23260.0,20372.412109375,183480
2018-05-28,23300.0,23350.0,23210.0,23270.0,20381.173828125,109307
2018-05-29,23240.0,23250.0,23040.0,23140.0,20267.3125,173683
2018-05-30,22800.0,22870.0,22720.0,22810.0,19978.279296875,415452
2018-05-31,22990.0,23050.0,22890.0,23000.0,20144.69140625,137049
2018-06-01,22940.0,23130.0,22900.0,22950.0,20100.8984375,165760
2018-06-04,23170.0,23320.0,23160.0,23290.0,20398.6875,141843
2018-06-05,23350.0,23400.0,23270.0,23350.0,20451.240234375,181239
2018-06-06,23340.0,23470.0,23310.0,23440.0,20530.068359375,139311
2018-06-07,23590.0,23670.0,23560.0,23650.0,20713.998046875,231649
2018-06-08,23610.0,23690.0,23510.0,23510.0,20591.37890625,464839
2018-06-11,23500.0,23660.0,23480.0,23630.0,20696.478515625,177007
2018-06-12,23800.0,23830.0,23600.0,23720.0,20775.306640625,317060
2018-06-13,23730.0,23810.0,23700.0,23780.0,20827.861328125,152091
2018-06-14,23670.0,23720.0,23570.0,23570.0,20643.927734375,167099
2018-06-15,23700.0,23710.0,23590.0,23660.0,20722.75390625,145676
2018-06-18,23620.0,23630.0,23420.0,23490.0,20573.861328125,129579
2018-06-19,23390.0,23430.0,23080.0,23100.0,20232.27734375,333104
2018-06-20,23140.0,23400.0,22970.0,23380.0,20477.51953125,283791
2018-06-21,23330.0,23600.0,23290.0,23500.0,20582.6171875,327871
2018-06-22,23250.0,23340.0,23200.0,23330.0,20433.72265625,227251
2018-06-25,23380.0,23380.0,23120.0,23160.0,20284.826171875,173982
2018-06-26,22990.0,23180.0,22910.0,23150.0,20276.072265625,234420
2018-06-27,23160.0,23190.0,23030.0,23070.0,20205.998046875,161255
2018-06-28,23040.0,23120.0,22870.0,23080.0,20214.7578125,307174
2018-06-29,23150.0,23150.0,22970.0,23110.0,20241.037109375,104995
2018-07-02,23060.0,23140.0,22610.0,22610.0,19803.10546875,590903
2018-07-03,22730.0,22770.0,22380.0,22620.0,19811.865234375,842752
2018-07-04,22160.0,22250.0,22070.0,22200.0,19444.005859375,561608
2018-07-05,22160.0,22220.0,21920.0,22020.0,19286.349609375,307927
2018-07-06,22130.0,22330.0,22090.0,22270.0,19505.31640625,278391
2018-07-09,22350.0,22560.0,22320.0,22500.0,20021.421875,143378
2018-07-10,22690.0,22790.0,22660.0,22690.0,20190.490234375,264340
2018-07-11,22490.0,22510.0,22210.0,22390.0,19923.5390625,255746
2018-07-12,22490.0,22700.0,22490.0,22670.0,20172.6953125,117819
2018-07-13,22910.0,23160.0,22900.0,23080.0,20537.529296875,421205
2018-07-16,23080.0,23080.0,23080.0,23080.0,20537.529296875,0
2018-07-17,23080.0,23320.0,23060.0,23180.0,20626.515625,247056
2018-07-18,23380.0,23430.0,23260.0,23260.0,20697.703125,262895
2018-07-19,23360.0,23390.0,23230.0,23240.0,20679.90625,240922
2018-07-20,23200.0,23350.0,23010.0,23180.0,20626.515625,245330
2018-07-23,22940.0,22980.0,22810.0,22860.0,20341.765625,203782
2018-07-24,23010.0,23030.0,22880.0,22990.0,20457.4453125,112080
2018-07-25,23080.0,23120.0,23010.0,23060.0,20519.732421875,135516
2018-07-26,23110.0,23110.0,23010.0,23040.0,20501.9375,121069
2018-07-27,23110.0,23170.0,23060.0,23170.0,20617.615234375,100846
2018-07-30,23070.0,23100.0,22980.0,23010.0,20475.2421875,115268
2018-07-31,22930.0,23170.0,22820.0,23040.0,20501.9375,259912
2018-08-01,23150.0,23250.0,23090.0,23220.0,20662.109375,130374
2018-08-02,23140.0,23230.0,22930.0,22970.0,20439.6484375,239299
2018-08-03,23080.0,23100.0,22970.0,22990.0,20457.4453125,152571
2018-08-06,23010.0,23100.0,22960.0,22990.0,20457.4453125,86172
2018-08-07,23030.0,23130.0,23000.0,23120.0,20573.123046875,107400
2018-08-08,23120.0,23270.0,23080.0,23140.0,20590.923828125,144597
2018-08-09,23060.0,23110.0,22970.0,23090.0,20546.427734375,105585
2018-08-10,23080.0,23090.0,22740.0,22770.0,20261.6796875,411160
2018-08-13,22620.0,22630.0,22320.0,22370.0,19905.744140625,876556
